823,1
824,4
825,3
826,0
827,1
828,118
829,8
830,7
831,1
832,51
833,1
834,1
835,2
836,9
837,4
838,0
839,10
840,1
841,2
842,13
843,209
844,0
845,6
846,265
847,0
848,0
849,0
850,1
851,2
852,5
853,0
854,5
855,0
856,0
857,2
858,2
859,3
860,0
861,42
862,2
863,1
864,4
865,2
866,1
867,0
868,4
869,3
870,0
871,1
872,1
873,15
874,0
875,28
876,233
877,1
878,8
879,0
880,15
881,0
882,10
883,1
884,0
885,1
886,0
887,0
888,14
889,24
890,3
891,2
892,1
893,0
894,5
895,2
896,0
897,8
898,2
899,12
900,3
901,2
902,1
903,1
904,0
905,75
906,2
907,1
908,0
909,124
910,10
911,2
912,8
913,3
914,57
915,18
916,85
917,0
918,0
919,0
920,1
921,0
922,0
923,0
924,30
925,4
926,0
927,0
928,2
929,8
930,1
931,2
932,2
933,0
934,0
935,0
936,40
937,0
938,1
939,0
940,1
941,0
942,32
943,0
944,0
945,0
946,12
947,6
948,10
949,0
950,45
951,0
952,47
953,0
954,2
955,11
956,1
957,12
958,0
959,0
960,483
961,3
962,0
963,11
964,7
965,0
966,4
967,1
968,4
969,0
970,0
971,27
972,0
973,1
974,0
975,18
976,1
977,1
978,0
979,0
980,8
981,11
982,1
983,1
984,1
985,1
986,4
987,2
988,3
989,39
990,0
991,3
992,7
993,0
994,2
995,0
996,0
997,4
998,1
999,1
1000,3
1001,5
1002,77
1003,8
1004,0
1005,8
1006,1
1007,28
1008,0
1009,17
1010,0
1011,1
1012,0
1013,16
1014,5
1015,24
1016,1
1017,39
1018,51
1019,2
1020,18
1021,6
1022,10
1023,29
1024,0
1025,2
1026,17
1027,1
1028,1
1029,4
1030,0
1031,3
1032,2
1033,1
1034,1
1035,2
1036,0
1037,18
1038,2
1039,1
1040,5
1041,1
1042,1
1043,27
1044,0
1045,1
1046,12
1047,1
1048,0
1049,4
1050,0
1051,36
1052,1
1053,6
1054,7
1055,3
1056,2
1057,0
1058,4
1059,1
1060,1
1061,0
1062,12
1063,0
1064,0
1065,14
1066,26
1067,0
1068,14
1069,158
1070,1
1071,3
1072,186
1073,7
1074,7
1075,8
1076,16
1077,14
1078,0
1079,0
1080,0
1081,0
1082,33
1083,6
1084,5
1085,6
1086,2
1087,0
1088,6
1089,9
1090,65
1091,0
1092,0
1093,7
1094,3
1095,1
1096,2
1097,1
1098,23
1099,3
1100,1
1101,92
1102,0
1103,6
1104,1
1105,19
1106,1
1107,0
1108,3
1109,0
1110,0
1111,25
1112,1
1113,28
1114,6
1115,8
1116,43
1117,0
1118,0
1119,3
1120,10
1121,1
1122,2
1123,1
1124,7
1125,72
1126,5
1127,0
1128,11
1129,1
1130,7
1131,1
1132,5
1133,39
1134,0
1135,1
1136,0
1137,6
1138,4
1139,7
1140,2
1141,128
1142,0
1143,0
1144,1
1145,0
1146,12
1147,0
1148,6
1149,0
1150,0
1151,3
1152,1
1153,1
1154,0
1155,7
1156,1
1157,1
1158,0
1159,16
1160,56
1161,19
1162,43
1163,2
1164,57
1165,34
1166,0
1167,0
1168,2
1169,0
1170,70
1171,7
1172,23
1173,7
1174,18
1175,8
1176,2
1177,0
1178,6
1179,1
1180,1
1181,0
1182,12
1183,5
1184,31
1185,25
1186,1
1187,2
1188,66
1189,8
1190,55
1191,2
1192,5
1193,0
1194,1
1195,1
1196,1
1197,45
1198,1
1199,44
1200,45
1201,33
1202,0
1203,3
1204,2
1205,42
1206,81
1207,1
1208,1
1209,3
1210,1
1211,9
1212,2
1213,9
1214,0
1215,1
1216,1
1217,1
1218,33
1219,11
1220,0
1221,2
1222,1
1223,1
1224,0
1225,1
1226,1
1227,1
1228,1
1229,1
1230,0
1231,85
1232,10
1233,0
1234,1
1235,0
1236,2
1237,2
1238,1
1239,14
1240,9
1241,0
1242,1
1243,0
1244,5
1245,8
1246,0
1247,1
1248,0
1249,10
1250,14
1251,22
1252,5
1253,0
1254,175
1255,0
1256,0
1257,32
1258,6
1259,1
1260,1
1261,0
1262,9
1263,8
1264,4
1265,2
1266,3
1267,24
1268,1
1269,0
1270,1
1271,5
1272,1
1273,7
1274,37
1275,31
1276,20
1277,1
1278,4
1279,0
1280,2
1281,1
1282,9
1283,3
1284,1
1285,3
1286,11
1287,40
1288,7
1289,43
1290,30
1291,3
1292,0
1293,1
1294,0
1295,93
1296,0
1297,0
1298,16
1299,0
1300,1
1301,2
1302,1
1303,0
1304,48
1305,1
1306,0
1307,0
1308,1
1309,1
1310,4
1311,10
1312,0
1313,4
1314,3
1315,1
1316,0
1317,1
1318,1
1319,0
1320,1
1321,2
1322,1
1323,39
1324,10
1325,5
1326,3
1327,3
1328,3
1329,2
1330,7
1331,4
1332,1
1333,4
1334,49
1335,12
1336,1
1337,2
1338,1
1339,1
1340,1
1341,1
1342,24
1343,2
1344,28
1345,6
1346,10
1347,33
1348,4
1349,2
1350,0
1351,5
1352,22
1353,2
1354,1
1355,1
1356,15
1357,6
1358,1
1359,9
1360,0
1361,4
1362,5
1363,3
1364,1
1365,0
1366,0
1367,2
1368,5
1369,40
1370,0
1371,12
1372,0
1373,1
1374,3
1375,0
1376,112
1377,0
1378,0
1379,4
1380,43
1381,1
1382,1
1383,0
1384,0
1385,6
1386,0
1387,51
1388,0
1389,8
1390,22
1391,1
1392,22
1393,0
1394,0
1395,1
1396,1
1397,8
1398,0
1399,0
1400,27
1401,2
1402,1
1403,0
1404,2
1405,1
1406,2
1407,3
1408,2
1409,5
1410,1
1411,1
1412,20
1413,2
1414,1
1415,2
1416,1
1417,1
1418,3
1419,4
1420,0
1421,9
1422,7
1423,1
1424,3
1425,2
1426,10
1427,0
1428,9
1429,11
1430,26
1431,42
1432,0
1433,4
1434,37
1435,0
1436,3
1437,4
1438,34
1439,29
1440,0
1441,7
1442,0
1443,10
1444,6
1445,3
1446,3
1447,19
1448,0
1449,2
1450,21
1451,0
1452,7
1453,47
1454,1
1455,2
1456,7
1457,0
1458,0
1459,1
1460,3
1461,1
1462,23
1463,4
1464,0
1465,0
1466,4
1467,5
1468,0
1469,7
1470,1
1471,41
1472,0
1473,1
1474,0
1475,7
1476,4
1477,0
1478,0
1479,6
1480,0
1481,0
1482,0
1483,10
1484,4
1485,32
1486,0
1487,1
1488,7
1489,15
1490,1
1491,11
1492,7
1493,1
1494,5
1495,1
1496,0
1497,0
1498,7
1499,0
1500,1
1501,2
1502,1
1503,4
1504,16
1505,13
1506,1
1507,0
1508,5
1509,1
1510,0
1511,3
1512,1
1513,2
1514,3
1515,1
1516,1
1517,8
1518,7
1519,2
1520,0
1521,0
1522,1
1523,0
1524,12
1525,2
1526,2
1527,0
1528,8
1529,2
1530,2
1531,1
1532,16
1533,6
1534,21
1535,2
1536,43
1537,2
1538,1
1539,1
1540,7
1541,1
1542,2
1543,2
1544,0
1545,0
1546,1
1547,2
1548,1
1549,0
1550,4
1551,13
1552,1
1553,4
1554,4
1555,1
1556,1
1557,6
1558,4
1559,1
1560,0
1561,0
1562,0
1563,0
1564,4
1565,0
1566,4
1567,0
1568,0
1569,1
1570,6
1571,10
1572,3
1573,1
1574,0
1575,2
1576,8
1577,1
1578,2
1579,0
1580,8
1581,1
1582,8
1583,1
1584,88
1585,0
1586,1
1587,0
1588,86
1589,0
1590,5
1591,19
1592,31
1593,0
1594,0
1595,1
1596,3
1597,1
1598,4
1599,0
1600,2
1601,33
1602,95
1603,22
1604,1
1605,0
1606,32
1607,5
1608,17
1609,1
1610,5
1611,5
1612,15
1613,0
1614,1
1615,1
1616,1
1617,0
1618,19
1619,6
1620,80
1621,2
1622,0
1623,5
1624,43
1625,70
1626,4
1627,1
1628,5
1629,28
1630,0
1631,54
1632,18
1633,2
1634,9
1635,0
1636,3
1637,6
1638,17
1639,1
1640,0
1641,3
1642,1
1643,51
1644,119
1645,12
1646,13
1647,1
1648,6
1649,36
1650,1
1651,0
1652,21
1653,6
1654,42
1655,13
1656,7
1657,1
1658,2
1659,0
1660,5
1661,2
1662,1
1663,0
1664,57
1665,30
1666,0
1667,0
1668,4
1669,13
1670,0
1671,0
1672,27
1673,3
1674,18
1675,0
1676,6
1677,1
1678,1
1679,0
1680,32
1681,1
1682,7
1683,7
1684,8
1685,1
1686,1
1687,0
1688,3
1689,10
1690,16
1691,5
1692,11
1693,1
1694,0
1695,14
1696,3
1697,0
1698,8
1699,1
1700,18
1701,10
1702,1
1703,0
1704,4
1705,5
1706,6
1707,3
1708,1
1709,0
1710,3
1711,3
1712,5
1713,0
1714,1
1715,0
1716,13
1717,2
1718,7
1719,0
1720,0
1721,23
1722,0
1723,65
1724,5
1725,1
1726,2
1727,6
1728,176
1729,1
1730,5
1731,0
1732,1
1733,3
1734,0
1735,3
1736,0
1737,1
1738,1
1739,0
1740,1
1741,1
1742,16
1743,2
1744,7
1745,1
1746,8
1747,3
1748,3
1749,1
1750,5
1751,0
1752,5
1753,0
1754,4
1755,5
1756,0
1757,34
1758,0
1759,1
1760,5
1761,19
1762,0
1763,0
1764,4
1765,3
1766,5
1767,0
1768,0
1769,1
1770,1
1771,1
1772,7
1773,12
1774,1
1775,0
1776,3
1777,0
1778,7
1779,4
1780,1
1781,1
1782,2
1783,0
1784,11
1785,23
1786,14
1787,0
1788,121
1789,0
1790,15
1791,0
1792,24
1793,5
1794,149
1795,1
1796,20
1797,0
1798,8
1799,22
1800,1
1801,0
1802,4
1803,1
1804,2
1805,4
1806,0
1807,197
1808,8
1809,3
1810,1
1811,0
1812,9
1813,0
1814,4
1815,7
1816,3
1817,0
1818,1
1819,32
1820,0
1821,9
1822,0
1823,1
1824,6
1825,3
1826,0
1827,3
1828,0
1829,0
1830,2
1831,2
1832,9
1833,0
1834,1
1835,12
1836,1
1837,2
1838,0
1839,128
1840,32
1841,0
1842,2
1843,1
1844,0
1845,14
1846,5
1847,59
1848,4
1849,20
1850,0
1851,0
1852,10
1853,1
1854,6
1855,0
1856,1
1857,18
1858,3
1859,0
1860,0
1861,36
1862,13
1863,8
1864,8
1865,1
1866,1
1867,2
1868,19
1869,6
1870,2
1871,38
1872,1
1873,24
1874,0
1875,2
1876,1
1877,3
1878,15
1879,5
1880,2
1881,3
1882,8
1883,1
1884,0
1885,16
1886,11
1887,4
1888,1
1889,19
1890,0
1891,8
1892,1
1893,14
1894,2
1895,1
1896,3
1897,1
1898,1
1899,25
1900,13
1901,28
1902,3
1903,12
1904,0
1905,0
1906,5
1907,60
1908,1
1909,1
1910,118
1911,9
1912,0
1913,66
1914,6
1915,13
1916,33
1917,0
1918,9
1919,1
1920,2
1921,4
1922,0
1923,1
1924,1
1925,0
1926,1
1927,1
1928,6
1929,38
1930,7
1931,0
1932,13
1933,2
1934,2
1935,2
1936,30
1937,0
1938,4
1939,11
1940,0
1941,12
1942,5
1943,1
1944,0
1945,3
1946,22
1947,7
1948,0
1949,2
1950,3
1951,2
1952,0
1953,2
1954,6
1955,8
1956,4
1957,5
1958,2
1959,5
1960,6
1961,0
1962,0
1963,1
1964,0
1965,0
1966,4
1967,31
1968,2
1969,0
1970,2
1971,9
1972,14
1973,6
1974,4
1975,1
1976,1
1977,7
1978,18
1979,24
1980,3
1981,2
1982,5
1983,0
1984,18
1985,6
1986,112
1987,4
1988,15
1989,17
1990,49
1991,9
1992,1
1993,1
1994,1
1995,0
1996,3
1997,2
1998,0
1999,2
2000,4
2001,1
2002,0
2003,2
2004,0
2005,2
2006,0
2007,1
2008,5
2009,1
2010,1
2011,0
2012,7
2013,6
2014,6
2015,6
2016,31
2017,4
2018,3
2019,0
2020,13
2021,12
2022,4
2023,13
2024,15
2025,5
2026,10
2027,2
2028,11
2029,4
2030,5
2031,4
2032,12
2033,2
2034,7
2035,4
2036,18
2037,34
2038,2
2039,1
2040,0
2041,1
2042,7
2043,6
2044,4
2045,0
2046,35
2047,1
2048,12
2049,3
2050,40
2051,0
2052,4
2053,0
2054,7
2055,11
2056,25
2057,0
2058,0
2059,0
2060,1
2061,37
2062,0
2063,0
2064,22
2065,1
2066,4
2067,0
2068,2
2069,4
2070,43
2071,2
2072,2
2073,7
2074,0
2075,2
2076,4
2077,4
2078,0
2079,2
2080,11
2081,9
2082,1
2083,0
2084,3
2085,37
2086,18
2087,1
2088,1
2089,0
2090,0
2091,21
2092,17
2093,0
2094,1
2095,35
2096,0
2097,1
2098,31
2099,6
2100,1
2101,0
2102,38
2103,4
2104,2
2105,3
2106,0
2107,49
2108,1
2109,20
2110,12
2111,28
2112,1
2113,0
2114,0
2115,0
2116,12
2117,0
2118,44
2119,3
2120,2
2121,5
2122,134
2123,5
2124,1
2125,1
2126,3
2127,8
2128,1
2129,0
2130,8
2131,0
2132,13
2133,0
2134,6
2135,9
2136,4
2137,1
2138,1
2139,1
2140,3
2141,4
2142,1
2143,1
2144,16
2145,39
2146,4
2147,18
2148,2
2149,2
2150,1
2151,34
2152,0
2153,4
2154,1
2155,1
2156,17
2157,3
2158,0
2159,0
2160,1
2161,1
2162,13
2163,1
2164,12
2165,56
2166,1
2167,3
2168,3
2169,5
2170,4
2171,2
2172,35
2173,3
2174,30
2175,7
2176,2
2177,1
2178,0
2179,11
2180,17
2181,20
2182,2
2183,20
2184,4
2185,6
2186,23
2187,2
2188,3
2189,10
2190,1
2191,10
2192,3
2193,13
2194,0
2195,4
2196,0
2197,1
2198,0
2199,5
2200,0
2201,11
2202,0
2203,14
2204,13
2205,24
2206,3
2207,4
2208,6
2209,4
2210,32
2211,32
2212,3
2213,0
2214,5
2215,19
2216,0
2217,2
2218,0
2219,6
2220,103
2221,3
2222,1
2223,35
2224,17
2225,1
2226,82
2227,11
2228,0
2229,0
2230,43
2231,12
2232,32
2233,24
2234,1
2235,5
2236,12
2237,120
2238,1
2239,2
2240,4
2241,0
2242,14
2243,1
2244,11
2245,3
2246,13
2247,29
2248,13
2249,20
2250,46
2251,7
2252,1
2253,13
2254,23
2255,0
2256,14
2257,16
2258,25
2259,0
2260,8
2261,2
2262,6
2263,2
2264,0
2265,5
2266,40
2267,1
2268,1
2269,9
2270,8
2271,1
2272,6
2273,0
2274,0
2275,4
2276,51
2277,1
2278,4
2279,3
2280,6
2281,1
2282,1
2283,3
2284,32
2285,27
2286,24
2287,1
2288,17
2289,2
2290,42
2291,4
2292,1
2293,6
2294,0
2295,7
2296,1
2297,14
2298,1
2299,49
2300,2
2301,0
2302,42
2303,0
2304,0
2305,2
2306,16
2307,10
2308,3
2309,0
2310,5
2311,75
2312,6
2313,7
2314,1
2315,14
2316,11
2317,0
2318,45
2319,6
2320,0
2321,1
2322,0
2323,6
2324,1
2325,2
2326,0
2327,9
2328,11
2329,18
2330,1
2331,33
2332,10
2333,102
2334,3
2335,6
2336,1
2337,2
2338,11
2339,15
2340,7
2341,2
2342,3
2343,1
2344,1
2345,3
2346,0
2347,0
2348,0
2349,0
2350,0
2351,0
2352,2
2353,0
2354,7
2355,1
2356,1
2357,0
2358,0
2359,0
2360,1
2361,42
2362,1
2363,1
2364,8
2365,25
2366,14
2367,0
2368,4
2369,4
2370,2
2371,2
2372,14
2373,4
2374,9
2375,3
2376,4
2377,20
2378,0
2379,2
2380,0
2381,1
2382,5
2383,7
2384,2
2385,19
2386,13
2387,3
2388,0
2389,1
2390,12
2391,21
2392,25
2393,2
2394,1
2395,4
2396,1
2397,3
2398,131
2399,54
2400,15
2401,2
2402,1
2403,6
2404,1
2405,1
2406,15
2407,6
2408,0
2409,0
2410,10
2411,5
2412,0
2413,8
2414,7
2415,1
2416,3
2417,17
2418,2
2419,5
2420,0
2421,1
2422,2
2423,5
2424,1
2425,6
2426,10
2427,16
2428,1
2429,20
2430,5
2431,2
2432,7
2433,27
2434,7
2435,7
2436,15
2437,0
2438,0
2439,0
2440,4
2441,1
2442,2
2443,10
2444,1
2445,4
2446,0
2447,1
2448,0
2449,1
2450,3
2451,28
2452,0
2453,1
2454,3
2455,5
2456,8
2457,39
2458,1
2459,0
2460,11
2461,0
2462,0
2463,12
2464,13
2465,16
2466,3
2467,0
2468,39
2469,25
2470,0
2471,18
2472,1
2473,2
2474,6
2475,1
2476,5
2477,0
2478,1
2479,27
2480,41
2481,6
2482,7
2483,9
2484,2
2485,43
2486,7
2487,3
2488,0
2489,8
2490,0
2491,7
2492,6
2493,0
2494,34
2495,1
2496,1
2497,0
2498,4
2499,13
2500,0
2501,238
2502,0
2503,8
2504,4
2505,2
2506,3
2507,0
2508,4
2509,1
2510,7
2511,4
2512,5
2513,3
2514,0
2515,0
2516,0
2517,22
2518,9
2519,1
2520,1
2521,2
2522,0
2523,4
2524,4
2525,10
2526,8
2527,0
2528,2
2529,18
2530,2
2531,0
2532,10
2533,2
2534,1
2535,13
2536,6
2537,0
2538,2
2539,13
2540,23
2541,3
2542,3
2543,26
2544,3
2545,11
2546,1
2547,5
2548,7
2549,5
2550,1
2551,1
2552,55
2553,4
2554,2
2555,0
2556,10
2557,1
2558,33
2559,1
2560,1
2561,1
2562,0
2563,5
2564,0
2565,10
2566,12
2567,4
2568,0
2569,2
2570,14
2571,2
2572,2
2573,7
2574,1
2575,8
2576,0
2577,1
2578,1
2579,6
2580,1
2581,5
2582,2
2583,3
2584,7
2585,18
2586,6
2587,8
2588,1
2589,6
2590,1
2591,12
2592,47
2593,10
2594,3
2595,8
2596,3
2597,1
2598,4
2599,6
2600,0
2601,2
2602,1
2603,0
2604,2
2605,2
2606,5
2607,0
2608,30
2609,2
2610,0
2611,1
2612,1
2613,0
2614,37
2615,0
2616,1
2617,17
2618,5
2619,17
2620,1
2621,2
2622,2
2623,1
2624,32
2625,0
2626,1
2627,8
2628,0
2629,1
2630,2
2631,1
2632,5
2633,4
2634,0
2635,4
2636,1
2637,3
2638,1
2639,0
2640,0
2641,0
2642,8
2643,0
2644,1
2645,1
2646,0
2647,0
2648,4
2649,12
2650,1
2651,5
2652,11
2653,1
2654,61
2655,0
2656,2
2657,1
2658,1
2659,1
2660,1
2661,37
2662,1
2663,1
2664,3
2665,0
2666,0
2667,1
2668,6
2669,0
2670,2
2671,1
2672,0
2673,1
2674,1
2675,26
2676,7
2677,3
2678,1
2679,24
2680,2
2681,2
2682,3
2683,10
2684,2
2685,6
2686,1
2687,0
2688,4
2689,1
2690,11
2691,6
2692,1
2693,0
2694,1
2695,12
2696,7
2697,4
2698,4
2699,0
2700,1
2701,14
2702,5
2703,3
2704,4
2705,3
2706,2
2707,0
2708,9
2709,4
2710,2
2711,7
2712,3
2713,0
2714,23
2715,1
2716,1
2717,23
2718,2
2719,6
2720,8
2721,0
2722,0
2723,5
2724,7
2725,11
2726,3
2727,1
2728,3
2729,10
2730,5
2731,1
2732,0
2733,1
2734,35
2735,1
2736,1
2737,1
2738,11
2739,0
2740,1
2741,1
2742,1
2743,1
2744,1
2745,1
2746,0
2747,2
2748,1
2749,1
2750,38
2751,0
2752,0
2753,11
2754,8
2755,4
2756,8
2757,11
2758,1
2759,31
2760,1
2761,1
2762,0
2763,10
2764,22
2765,1
2766,1
2767,3
2768,2
2769,38
2770,8
2771,26
2772,22
2773,0
2774,1
2775,0
2776,0
2777,8
2778,3
2779,4
2780,1
2781,1
2782,0
2783,7
2784,8
2785,80
2786,5
2787,7
2788,11
2789,26
2790,6
2791,3
2792,49
2793,1
2794,25
2795,11
2796,2
2797,2
2798,2
2799,0
2800,2
2801,4
2802,5
2803,0
2804,1
2805,0
2806,8
2807,3
2808,5
2809,1
2810,2
2811,0
2812,3
2813,12
2814,4
2815,1
2816,14
2817,2
2818,1
2819,1
2820,2
2821,1
2822,1
2823,1
2824,8
2825,2
2826,19
2827,1
2828,2
2829,1
2830,2
2831,1
2832,0
2833,0
2834,9
2835,0
2836,1
2837,1
2838,3
2839,2
2840,6
2841,5
2842,0
2843,0
2844,0
2845,11
2846,3
2847,41
2848,10
2849,9
2850,3
2851,0
2852,1
2853,5
2854,2
2855,2
2856,1
2857,15
2858,6
2859,3
2860,30
2861,2
2862,4
2863,1
2864,1
2865,0
2866,0
2867,0
2868,3
2869,1
2870,1
2871,1
2872,3
2873,11
2874,2
2875,3
2876,11
2877,2
2878,0
2879,3
2880,5
2881,4
2882,1
2883,7
2884,18
2885,4
2886,2
2887,1
2888,2
2889,1
2890,145
2891,4
2892,5
2893,1
2894,1
2895,4
2896,15
2897,68
2898,1
2899,0
2900,0
2901,1
2902,6
2903,3
2904,1
2905,1
2906,1
2907,2
2908,5
2909,1
2910,15
2911,1
2912,0
2913,76
2914,1
2915,2
2916,29
2917,1
2918,19
2919,7
2920,0
2921,5
2922,4
2923,4
2924,1
2925,6
2926,1
2927,0
2928,1
2929,3
2930,17
2931,4
2932,19
2933,14
2934,1
2935,4
2936,2
2937,1
2938,21
2939,2
2940,1
2941,0
2942,68
2943,0
2944,19
2945,1
2946,1
2947,7
2948,2
2949,1
2950,8
2951,6
2952,1
2953,1
2954,0
2955,0
2956,0
2957,0
2958,1
2959,0
2960,1
2961,31
2962,5
2963,1
2964,4
2965,6
2966,1
2967,1
2968,0
2969,54
2970,0
2971,1
2972,3
2973,4
2974,0
2975,1
2976,1
2977,2
2978,10
2979,0
2980,0
2981,3
2982,0
2983,0
2984,5
2985,0
2986,1
2987,120
2988,0
2989,1
2990,1
2991,0
2992,16
2993,16
2994,17
2995,1
2996,1
2997,7
2998,5
2999,1
