0,37.764021,-122.432534,2010-05-08 02:35:44,2
0,37.772600,-122.438000,2010-05-08 16:31:44,26
0,37.760765,-122.433295,2010-05-09 18:39:03,2
0,37.740550,-122.465558,2010-05-09 20:00:49,27
0,37.679977,-121.774477,2010-05-10 03:12:19,28
0,37.786743,-122.404531,2010-05-10 16:08:39,19
0,37.783345,-122.401397,2010-05-11 18:48:31,1
0,37.785170,-122.403059,2010-05-11 20:21:28,1
0,37.784163,-122.402715,2010-05-11 20:23:54,1
0,37.765200,-122.450000,2010-05-12 02:34:56,25
0,37.761979,-122.450674,2010-05-12 04:38:31,25
0,37.786743,-122.404531,2010-05-12 14:58:20,19
0,37.782369,-122.400865,2010-05-12 16:42:09,1
0,37.762158,-122.450761,2010-05-13 06:29:19,25
0,37.780423,-122.391646,2010-05-14 02:26:42,29
0,37.761807,-122.431484,2010-05-16 00:19:30,2
0,37.912363,-122.475431,2010-05-16 22:15:22,30
0,37.763579,-122.419977,2010-05-17 02:37:46,11
0,37.763464,-122.419724,2010-05-17 03:47:56,11
0,37.783796,-122.398877,2010-05-18 02:48:18,1
0,37.775682,-122.425168,2010-05-18 02:59:54,17
0,37.776777,-122.423870,2010-05-18 03:00:10,17
0,37.760493,-122.432258,2010-05-18 04:09:12,2
0,37.780900,-122.403000,2010-05-19 01:15:50,1
0,37.753752,-122.419700,2010-05-20 03:31:48,11
0,37.750800,-122.416000,2010-05-20 05:47:56,11
0,37.761945,-122.450625,2010-05-20 20:22:41,25
0,37.785703,-122.405608,2010-05-20 21:48:11,1
0,37.782437,-122.400786,2010-05-21 02:49:39,1
0,37.762671,-122.434735,2010-05-21 04:41:19,21
0,37.700223,-121.907367,2010-05-22 04:33:01,31
0,37.766100,-122.450000,2010-05-22 19:02:18,25
0,37.784219,-122.406176,2010-05-23 02:22:44,1
0,37.783747,-122.406933,2010-05-23 02:41:17,1
0,37.784482,-122.406566,2010-05-23 04:09:18,1
0,37.783925,-122.405023,2010-05-23 04:09:43,1
0,37.784482,-122.406566,2010-05-23 04:13:35,1
0,37.785100,-122.433000,2010-05-23 04:58:49,32
0,37.786743,-122.404531,2010-05-23 17:46:44,19
0,37.762378,-122.450905,2010-05-23 19:55:25,25
0,37.798331,-122.439095,2010-05-24 00:39:23,33
0,37.782734,-122.400884,2010-05-24 17:36:05,1
0,37.782179,-122.400338,2010-05-24 17:38:35,1
0,37.781166,-122.401121,2010-05-25 01:42:03,1
0,37.762166,-122.450725,2010-05-25 05:11:15,25
0,37.781381,-122.400108,2010-05-25 18:43:46,1
0,37.764400,-122.431000,2010-05-26 03:09:44,2
0,37.778481,-122.412238,2010-05-27 02:26:16,1
0,37.787840,-122.398880,2010-05-28 02:37:19,29
0,37.761955,-122.450634,2010-06-03 04:49:17,25
0,37.782337,-122.400769,2010-06-04 01:55:11,1
0,37.782227,-122.401566,2010-06-04 04:36:58,1
0,37.784885,-122.404910,2010-06-04 07:48:52,1
0,37.778524,-122.414628,2010-06-04 16:42:52,1
0,37.761953,-122.450629,2010-06-05 05:50:00,25
0,37.762165,-122.450891,2010-06-05 05:50:27,25
0,37.772600,-122.438000,2010-06-05 18:02:34,26
0,37.786743,-122.404531,2010-06-08 01:01:40,19
0,37.784219,-122.406176,2010-06-08 03:05:20,1
0,37.776915,-122.424351,2010-06-09 02:08:42,17
0,37.765800,-122.450000,2010-06-09 04:27:08,25
0,37.781480,-122.398934,2010-06-09 16:36:05,1
0,37.782369,-122.400865,2010-06-09 16:44:56,1
0,37.778317,-122.420005,2010-06-12 02:33:19,34
0,37.775951,-122.415038,2010-06-12 07:40:51,1
0,37.826819,-122.421319,2010-06-12 20:02:23,14
0,37.757528,-122.388579,2010-06-13 02:19:18,5
0,37.776393,-122.424756,2010-06-13 16:06:20,17
0,37.764021,-122.432534,2010-06-14 02:57:58,2
0,37.786743,-122.404531,2010-06-15 00:52:57,19
0,37.779911,-122.481937,2010-06-16 03:16:56,35
0,37.762069,-122.450732,2010-06-16 04:58:31,25
0,37.782369,-122.400865,2010-06-16 17:03:00,1
0,37.778660,-122.397336,2010-06-16 19:22:26,20
0,37.616356,-122.386183,2010-06-19 00:37:00,36
0,32.730109,-117.198456,2010-06-19 04:36:48,37
0,32.752248,-117.193738,2010-06-19 05:21:56,38
0,32.751686,-117.193520,2010-06-19 06:03:13,38
0,32.960325,-117.265909,2010-06-19 07:17:12,39
0,32.961686,-117.267523,2010-06-19 19:02:36,40
0,32.960321,-117.265244,2010-06-19 20:13:32,41
0,32.747164,-117.146199,2010-06-20 01:03:56,42
0,32.960658,-117.265041,2010-06-20 04:31:33,41
0,33.455577,-117.105900,2010-06-20 07:02:58,14
0,33.455084,-117.107474,2010-06-20 07:13:58,14
0,33.455212,-117.103663,2010-06-20 08:01:37,14
0,32.960990,-117.265555,2010-06-20 17:52:36,41
0,32.938179,-117.192322,2010-06-20 18:53:05,43
0,32.940596,-117.200329,2010-06-20 19:43:36,43
0,32.731465,-117.149911,2010-06-20 22:01:35,44
0,32.712552,-117.175577,2010-06-20 23:23:21,45
0,32.732058,-117.199745,2010-06-21 02:23:51,37
0,37.616305,-122.386150,2010-06-21 04:43:57,36
0,37.765800,-122.450000,2010-06-23 02:55:41,46
0,37.762069,-122.450732,2010-06-23 04:15:49,25
0,37.784219,-122.406176,2010-06-24 01:20:49,47
0,37.784378,-122.406842,2010-06-24 01:37:08,1
0,37.785058,-122.405143,2010-06-24 03:17:57,1
0,37.765800,-122.450000,2010-06-24 04:47:59,46
0,37.765876,-122.450077,2010-06-24 04:49:46,25
0,37.762127,-122.450728,2010-06-24 06:41:57,25
0,37.762127,-122.450728,2010-06-24 14:50:08,25
0,37.781997,-122.400535,2010-06-25 00:43:10,1
0,37.761708,-122.449236,2010-06-25 05:35:54,25
0,37.762183,-122.450774,2010-06-25 06:01:34,25
0,37.783743,-122.403216,2010-06-25 18:18:58,1
0,37.785580,-122.402961,2010-06-25 20:07:17,1
0,37.762069,-122.450732,2010-06-26 05:56:08,25
0,37.770400,-122.446000,2010-06-30 01:47:57,48
0,37.762069,-122.450732,2010-06-30 02:29:35,25
0,37.784509,-122.404274,2010-07-01 03:19:23,49
0,37.785100,-122.433000,2010-07-01 03:44:09,50
0,37.762213,-122.450784,2010-07-08 06:56:40,25
0,37.782201,-122.400912,2010-07-09 00:43:04,1
0,37.762231,-122.450763,2010-07-09 14:58:11,25
0,32.731352,-117.202339,2010-07-09 20:02:07,37
0,32.769709,-117.165139,2010-07-10 00:59:08,51
0,32.767949,-117.166585,2010-07-10 01:10:56,51
0,33.131300,-117.309398,2010-07-10 17:31:49,52
0,33.131300,-117.309398,2010-07-10 18:03:51,52
0,32.764446,-117.228726,2010-07-11 00:45:32,53
0,32.764783,-117.226730,2010-07-11 03:26:52,53
0,32.764122,-117.226382,2010-07-11 03:30:09,53
0,33.130330,-117.309494,2010-07-11 04:36:56,52
0,33.131279,-117.309280,2010-07-11 16:45:49,52
0,32.737815,-117.149070,2010-07-11 21:08:53,44
0,32.737133,-117.148635,2010-07-11 21:13:34,44
0,33.100122,-117.002344,2010-07-11 22:27:23,54
0,33.100250,-117.002632,2010-07-11 22:32:55,54
0,33.100257,-117.002653,2010-07-11 22:37:54,54
0,33.099797,-117.000807,2010-07-11 22:51:13,54
0,34.018784,-118.501076,2010-07-12 04:51:11,55
0,34.018932,-118.501709,2010-07-12 05:31:34,55
0,34.018425,-118.500613,2010-07-12 06:30:38,55
0,34.018528,-118.500942,2010-07-12 18:55:40,55
0,34.018534,-118.500758,2010-07-12 22:06:43,55
0,34.018534,-118.500758,2010-07-12 22:12:07,55
0,34.030100,-118.478504,2010-07-13 00:38:25,56
0,34.008129,-118.497783,2010-07-13 04:29:18,57
0,34.008714,-118.497446,2010-07-13 05:39:37,57
0,33.945266,-118.375299,2010-07-13 17:46:43,58
0,33.959486,-118.396262,2010-07-13 18:30:59,59
0,37.762235,-122.450795,2010-07-14 15:20:08,25
0,37.782274,-122.400952,2010-07-14 20:57:32,1
0,37.762199,-122.450782,2010-07-15 14:33:43,25
0,37.784343,-122.402265,2010-07-15 18:45:07,1
0,37.782618,-122.400450,2010-07-15 20:32:19,1
0,37.761808,-122.431506,2010-07-16 02:39:32,2
0,37.797365,-122.403184,2010-07-16 05:53:38,60
0,37.786743,-122.404531,2010-07-20 02:42:37,61
0,37.786743,-122.404531,2010-07-21 02:12:20,61
0,37.762255,-122.450841,2010-07-26 01:33:16,25
0,37.786681,-122.404394,2010-07-27 02:50:57,61
0,37.782148,-122.400930,2010-07-28 00:30:23,1
0,37.782254,-122.400872,2010-07-28 00:50:42,1
0,37.761447,-122.431590,2010-07-28 03:38:17,2
0,37.761447,-122.431590,2010-07-28 03:40:17,2
0,37.761447,-122.431590,2010-07-28 03:41:10,2
0,37.761447,-122.431590,2010-07-28 03:44:00,2
0,37.761447,-122.431590,2010-07-28 03:50:24,2
0,37.761525,-122.431598,2010-07-28 15:13:18,2
0,37.772547,-122.416538,2010-07-29 16:03:22,1
0,37.781877,-122.400824,2010-07-29 22:48:37,1
0,37.779125,-122.395697,2010-07-29 23:06:49,20
0,37.782187,-122.400816,2010-07-30 05:11:06,1
0,37.781922,-122.400727,2010-07-30 16:45:22,1
0,37.782046,-122.400764,2010-07-31 00:06:57,1
0,37.782055,-122.400914,2010-07-31 00:37:00,1
0,37.782055,-122.400914,2010-07-31 00:38:42,1
0,37.781073,-122.424680,2010-07-31 02:00:58,62
0,37.786681,-122.404394,2010-08-03 02:29:22,61
0,37.762069,-122.450732,2010-08-03 04:32:15,25
0,37.700931,-121.825104,2010-08-05 02:23:41,28
0,37.700956,-121.803817,2010-08-05 04:45:30,28
0,37.701097,-121.819242,2010-08-05 04:46:02,28
0,37.761372,-122.431563,2010-08-05 05:44:12,2
0,37.761372,-122.431563,2010-08-05 05:45:30,2
0,37.761713,-122.431411,2010-08-05 05:48:29,2
0,37.784509,-122.404274,2010-08-06 02:58:03,49
0,37.786681,-122.404394,2010-08-08 18:05:15,61
0,37.786681,-122.404394,2010-08-10 02:39:00,61
0,37.769371,-122.451176,2010-08-11 04:06:39,63
0,37.785131,-122.432756,2010-08-14 02:23:56,50
0,37.764021,-122.432534,2010-08-14 19:20:07,64
0,37.786681,-122.404394,2010-08-15 19:38:39,61
0,37.792507,-122.392915,2010-08-15 20:02:29,65
0,37.773449,-122.421582,2010-08-16 03:43:47,66
0,37.786681,-122.404394,2010-08-17 02:36:17,61
0,37.776915,-122.424351,2010-08-17 03:06:51,67
0,37.786681,-122.404394,2010-08-18 15:39:44,61
0,37.782491,-122.400396,2010-08-19 02:28:09,1
0,37.762248,-122.450895,2010-08-19 02:49:38,25
0,37.784156,-122.402083,2010-08-19 19:44:08,68
0,37.782252,-122.400850,2010-08-20 04:44:21,1
0,37.773300,-122.421000,2010-08-21 02:16:24,1
0,37.773478,-122.421574,2010-08-21 04:48:13,34
0,37.779685,-122.407605,2010-08-22 04:42:11,1
0,37.797764,-122.400784,2010-08-22 06:55:36,69
0,37.790693,-122.389798,2010-08-22 18:42:07,7
0,37.784219,-122.406176,2010-08-22 20:46:23,47
0,38.147096,-121.306246,2010-08-23 01:05:27,70
0,38.147345,-121.306202,2010-08-23 02:22:39,14
0,37.785520,-122.392452,2010-08-23 04:04:24,29
0,37.762329,-122.450870,2010-08-23 04:23:09,25
0,37.776915,-122.424351,2010-08-25 03:11:42,67
0,37.786681,-122.404394,2010-08-25 16:31:32,61
0,37.797361,-122.403499,2010-08-26 03:33:54,60
0,37.780423,-122.391646,2010-08-27 02:38:28,29
0,37.784156,-122.402083,2010-08-27 19:16:25,68
0,37.792160,-122.421049,2010-08-28 05:53:53,71
0,37.761261,-122.430847,2010-08-28 21:25:09,72
0,37.762148,-122.450853,2010-08-29 03:30:03,25
0,37.790829,-122.389167,2010-08-29 22:51:23,7
0,37.784509,-122.404274,2010-08-31 02:46:50,49
0,37.786681,-122.404394,2010-08-31 15:01:46,61
0,37.769384,-122.451110,2010-09-01 05:09:21,63
0,37.761899,-122.450745,2010-09-01 06:14:29,25
0,37.786681,-122.404394,2010-09-03 15:17:32,61
0,37.781480,-122.398934,2010-09-07 17:23:25,73
0,37.786681,-122.404394,2010-09-08 15:04:55,61
0,37.776915,-122.424351,2010-09-09 02:46:10,67
0,37.786681,-122.404394,2010-09-09 20:28:53,61
0,37.764021,-122.432534,2010-09-10 02:18:17,64
0,37.762300,-122.435000,2010-09-10 04:58:35,74
0,37.775951,-122.415038,2010-09-11 05:55:29,75
0,38.582569,-121.504776,2010-09-11 22:58:03,76
0,38.147207,-121.306306,2010-09-13 04:09:08,70
0,37.781090,-122.400077,2010-09-15 21:49:51,1
0,37.765800,-122.450000,2010-09-16 03:01:19,46
0,37.765181,-122.449952,2010-09-17 04:08:34,25
0,37.765800,-122.450000,2010-09-17 04:18:14,46
0,37.778766,-122.393894,2010-09-18 02:46:34,20
0,37.778936,-122.393970,2010-09-18 06:17:22,20
0,37.784219,-122.406176,2010-09-19 02:13:47,47
0,37.778481,-122.412238,2010-09-19 06:00:16,77
0,37.771625,-122.413560,2010-09-19 07:09:48,1
0,37.762163,-122.450856,2010-09-20 04:34:03,25
0,37.786681,-122.404394,2010-09-20 15:37:07,61
0,37.786681,-122.404394,2010-09-21 02:53:30,61
0,37.781671,-122.401772,2010-09-22 01:41:18,78
0,37.781681,-122.401778,2010-09-22 01:42:24,1
0,37.762205,-122.450919,2010-09-22 05:51:37,25
0,38.401800,-122.361000,2010-09-24 18:25:26,79
0,37.926940,-122.514857,2010-09-24 21:33:08,80
0,37.700770,-121.805744,2010-09-25 16:51:09,28
0,37.661886,-121.875480,2010-09-25 22:08:26,31
0,37.662704,-121.875094,2010-09-25 23:23:23,31
0,37.676840,-121.874697,2010-09-25 23:37:07,31
0,37.764021,-122.432534,2010-09-26 22:44:07,64
0,37.786681,-122.404394,2010-09-28 02:34:09,61
0,37.784656,-122.403073,2010-09-28 02:41:50,1
0,37.765800,-122.450000,2010-09-29 01:51:13,46
0,37.776915,-122.424351,2010-10-01 02:19:50,67
0,37.784156,-122.402083,2010-10-08 02:42:00,68
0,37.785021,-122.405062,2010-10-08 04:47:40,81
0,37.762163,-122.450900,2010-10-13 02:35:47,25
0,37.773512,-122.418458,2010-10-14 02:17:13,1
0,37.770600,-122.425000,2010-10-15 03:47:32,82
0,37.616373,-122.386150,2010-10-15 20:04:57,14
0,36.126090,-115.165558,2010-10-15 23:08:11,83
0,36.128984,-115.166330,2010-10-16 01:43:25,84
0,36.130102,-115.164912,2010-10-16 17:40:10,85
0,36.126199,-115.165270,2010-10-17 03:11:16,86
0,36.124981,-115.165267,2010-10-17 06:09:25,86
0,36.110107,-115.180748,2010-10-17 06:45:57,87
0,36.104159,-115.173205,2010-10-17 07:56:11,86
0,36.108008,-115.176951,2010-10-17 07:59:42,86
0,36.108651,-115.176774,2010-10-17 08:15:11,86
0,36.126370,-115.163390,2010-10-17 18:32:30,86
0,37.616373,-122.386150,2010-10-18 03:27:26,36
0,37.784771,-122.402513,2010-10-19 20:31:52,1
0,40.725301,-74.005412,2010-10-20 23:33:26,88
0,40.735280,-74.008271,2010-10-22 01:42:55,89
0,40.735500,-74.008314,2010-10-22 02:57:48,90
0,40.739079,-73.991911,2010-10-22 12:00:09,91
0,40.769100,-73.981500,2010-10-22 22:18:59,92
0,40.768300,-73.982300,2010-10-23 01:30:19,93
0,40.726153,-73.989411,2010-10-23 04:32:02,94
0,40.725665,-73.983865,2010-10-23 05:03:14,95
0,40.738546,-73.985772,2010-10-23 06:36:48,96
0,40.730596,-73.992492,2010-10-23 17:06:47,97
0,40.764909,-73.970647,2010-10-23 21:22:57,98
0,40.743437,-74.007374,2010-10-24 02:49:00,99
0,40.740667,-74.007828,2010-10-24 05:50:34,100
0,40.747860,-73.986903,2010-10-24 08:51:18,101
0,40.645122,-73.783493,2010-10-24 21:40:17,102
0,40.642401,-73.782237,2010-10-24 22:26:42,102
0,37.616373,-122.386150,2010-10-25 05:46:17,103
0,37.613015,-122.388973,2010-10-25 05:57:39,36
0,37.975138,-122.562513,2010-10-25 19:29:18,104
0,37.782131,-122.401194,2010-10-27 16:05:47,1
0,37.764014,-122.421968,2010-10-28 05:32:20,22
0,37.768600,-122.415898,2010-10-28 23:03:11,11
0,37.782143,-122.401189,2010-10-29 00:43:40,1
0,37.764316,-122.431537,2010-11-03 02:41:30,2
0,37.808599,-122.270003,2010-11-06 06:29:09,9
0,38.402642,-122.539984,2010-11-07 17:37:26,14
0,38.402642,-122.539984,2010-11-07 17:38:22,14
0,37.790234,-122.409107,2010-11-12 03:40:46,19
0,37.789375,-122.407112,2010-11-14 04:07:04,19
0,37.790141,-122.409257,2010-11-14 06:39:45,19
0,37.788766,-122.405292,2010-11-14 23:50:10,19
0,37.771346,-122.508608,2010-11-15 01:17:28,105
0,37.774936,-122.453123,2010-11-15 02:45:45,106
0,37.788108,-122.390387,2010-11-17 06:03:44,29
0,37.773676,-122.408937,2010-11-17 06:09:59,1
0,37.762087,-122.450859,2010-11-17 15:59:29,25
0,37.769879,-122.419904,2010-11-18 03:58:33,11
0,37.762212,-122.450930,2010-11-18 06:18:15,25
0,37.762212,-122.450930,2010-11-18 06:50:08,25
0,37.782285,-122.400162,2010-11-19 03:04:32,1
0,37.724457,-122.394798,2010-11-24 20:27:12,107
0,37.767339,-122.429690,2010-11-25 06:29:13,108
0,37.762269,-122.450975,2010-11-29 07:08:13,25
0,37.785253,-122.403304,2010-11-30 20:01:34,1
0,37.784509,-122.404274,2010-12-01 05:15:40,49
0,37.616407,-122.386236,2010-12-07 03:34:26,103
0,48.353996,11.790304,2010-12-07 17:13:58,109
0,48.353182,11.797886,2010-12-07 18:15:08,109
0,49.014230,2.541876,2010-12-07 20:33:33,110
0,48.870924,2.334040,2010-12-08 00:28:05,111
0,48.870959,2.333930,2010-12-08 00:31:51,111
0,48.910695,2.358562,2010-12-08 08:34:29,112
0,48.906578,2.358568,2010-12-08 10:53:59,112
0,48.860621,2.337599,2010-12-08 16:32:17,113
0,48.867658,2.328705,2010-12-08 19:33:21,114
0,48.867928,2.328229,2010-12-08 19:42:09,114
0,48.866443,2.310032,2010-12-08 20:52:31,115
0,48.868172,2.329280,2010-12-09 00:32:07,114
0,48.868430,2.330225,2010-12-09 01:15:25,111
0,48.868100,2.326403,2010-12-09 01:16:36,114
0,48.868430,2.330225,2010-12-09 01:17:05,111
0,48.868430,2.330225,2010-12-09 01:20:19,111
0,48.868430,2.330225,2010-12-09 01:33:35,111
0,48.868420,2.323300,2010-12-09 11:56:33,116
0,48.860593,2.394762,2010-12-09 14:01:38,117
0,48.853280,2.348371,2010-12-09 15:04:26,118
0,48.865251,2.330861,2010-12-09 16:22:17,114
0,48.868116,2.306269,2010-12-09 20:54:21,115
0,48.868528,2.307735,2010-12-09 21:58:25,115
0,48.868532,2.305682,2010-12-09 22:26:59,115
0,48.873365,2.297662,2010-12-09 23:03:36,119
0,48.868554,2.301089,2010-12-10 00:09:56,115
0,48.868172,2.329280,2010-12-10 01:08:45,114
0,48.868161,2.329805,2010-12-10 03:30:53,120
0,48.868161,2.329805,2010-12-10 03:31:48,114
0,48.867292,2.327959,2010-12-10 03:34:49,114
0,49.016044,2.544165,2010-12-10 07:41:49,121
0,49.014230,2.541876,2010-12-10 07:49:03,121
0,29.986869,-95.342231,2010-12-10 19:51:47,122
0,36.085072,-115.150537,2010-12-11 01:11:27,87
0,36.085291,-115.149414,2010-12-11 01:36:11,87
0,36.085291,-115.149414,2010-12-11 01:37:37,87
0,36.098810,-115.145754,2010-12-11 02:09:41,87
0,36.128912,-115.164527,2010-12-11 04:53:00,86
0,36.128703,-115.164553,2010-12-11 04:53:38,86
0,36.128437,-115.164874,2010-12-11 05:00:46,86
0,36.128912,-115.164527,2010-12-11 05:06:56,86
0,36.128912,-115.164527,2010-12-11 05:14:24,86
0,36.123213,-115.167360,2010-12-11 20:11:50,86
0,36.117307,-115.170660,2010-12-11 23:28:24,86
0,36.215081,-115.098060,2010-12-12 01:10:37,123
0,36.128654,-115.164816,2010-12-12 01:12:30,86
0,36.127615,-115.166030,2010-12-12 03:29:21,86
0,36.125501,-115.166802,2010-12-12 06:31:02,83
0,36.126101,-115.167280,2010-12-12 07:18:28,86
0,36.125501,-115.166802,2010-12-12 07:23:01,83
0,36.127601,-115.167683,2010-12-12 08:20:39,86
0,36.122677,-115.171113,2010-12-13 02:18:41,86
0,36.117640,-115.154805,2010-12-13 02:43:52,87
0,36.109768,-115.154455,2010-12-13 05:46:18,124
0,36.108647,-115.154263,2010-12-13 06:09:30,86
1,37.792151,-122.394000,2010-03-24 18:49:23,29
1,37.776000,-122.420000,2010-03-25 06:55:40,34
1,37.786469,-122.405463,2010-03-26 23:58:14,19
1,37.758800,-122.416000,2010-03-28 02:25:53,11
1,37.761320,-122.425711,2010-04-14 20:11:48,22
1,37.803992,-122.448681,2010-04-17 05:25:07,0
1,37.782300,-122.408000,2010-04-18 05:35:34,1
1,37.807775,-122.272736,2010-04-21 04:40:36,9
1,37.765021,-122.418899,2010-05-08 22:50:08,11
1,37.806913,-122.414701,2010-05-09 03:14:43,6
1,37.764922,-122.396415,2010-05-09 05:43:55,10
1,37.775401,-122.437812,2010-05-11 05:18:22,125
1,37.776000,-122.420000,2010-05-19 04:18:51,14
1,37.792800,-122.393000,2010-05-21 04:24:59,7
